"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GOOS","Canada Goose Holdings Inc.","51.23","3019334620.58","n/a","2017","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/goos",
"CSWC","Capital Southwest Corporation","21.82","376032460.7","n/a","n/a","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/cswc",
"CSWCL","Capital Southwest Corporation","25.549","0","n/a","n/a","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/cswcl",
"CPRI","Capri Holdings Limited","46.43","6997396258.59","n/a","2011","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/cpri",
"CRI","Carter&#39;s, Inc.","94.19","4269199708.57","n/a","2003","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/cri",
"ROX","Castle Brands, Inc.","0.8211","138784371.4656","n/a","2006","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/rox",
"CAW","CCA Industries, Inc.","1.48","11035892.32","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/caw",
"CELH","Celsius Holdings, Inc.","3.88","198383697.72","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/celh",
"CTRC","Centric Brands Inc.","4.79","279427404.25","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/ctrc",
"CHKE","Cherokee Inc.","0.77","10951738.49","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/chke",
"BORN","China New Borun Corporation","0.9056","23296560","n/a","2010","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/born",
"CBUS","Cibus Corp.","n/a","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/cbus",
"CTAS","Cintas Corporation","205.52","21485861300.4","n/a","1983","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/ctas",
"CLAR","Clarus Corporation","11.9","354005436.4","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/clar",
"KOF","Coca Cola Femsa S.A.B. de C.V.","60.99","12812779200","n/a","1993","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/kof",
"KO","Coca-Cola Company (The)","46.22","197597953159.88","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/ko",
"COKE","Coca-Cola Consolidated, Inc.","258.02","2413639059.3","n/a","1972","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/coke",
"CCEP","Coca-Cola European Partners plc","48.81","23105315239.32","n/a","2016","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/ccep",
"JVA","Coffee Holding Co., Inc.","5.98","33304707.02","n/a","2005","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/jva",
"CL","Colgate-Palmolive Company","66.52","57318720380.88","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/cl",
"COLM","Columbia Sportswear Company","103.48","7057801349.56","n/a","1998","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/colm",
"CCU","Compania Cervecerias Unidas, S.A.","28.4","5246940782.4","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/ccu",
"CAG","ConAgra Brands, Inc.","23.04","11189191357.44","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/cag",
"STZ","Constellation Brands Inc","170.66","32404357792.66","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/stz",
"AWSM","Cool Holdings Inc.","4.17","32496468.06","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/awsm",
"CMT","Core Molding Technologies Inc","7.2","58312677.6","n/a","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/cmt",
"CORE","Core-Mark Holding Company, Inc.","37.51","1720591239.51","n/a","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/core",
"CZZ","Cosan Limited","11.37","2781962845.44","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/czz",
"COT","Cott Corporation","15.06","2047606153.44","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/cot",
"COTY","Coty Inc.","11","8263825669","n/a","2013","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/coty",
"BREW","Craft Brew Alliance, Inc.","15.58","301981546.78","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/brew",
"CROX","Crocs, Inc.","25.05","1837075116.6","n/a","2006","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/crox",
"CUI","CUI Global, Inc.","1.25","35688490","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/cui",
"DAR","Darling Ingredients Inc.","21.38","3520466611.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/dar",
"DTEA","DAVIDsTEA Inc.","1.5","39011635.5","n/a","2015","Consumer Non-Durables","Food Chains","https://www.nasdaq.com/symbol/dtea",
"DF","Dean Foods Company","2.88","263372808.96","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/df",
"DECK","Deckers Outdoor Corporation","142.25","4143883043","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/deck",
"DLA","Delta Apparel, Inc.","23.5","163217299.5","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/dla",
"DSWL","Deswell Industries, Inc.","3.0284","48106857.7876","n/a","1995","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/dswl",
"DEO","Diageo plc","160.84","97031400954.44","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/deo",
"DPZ","Domino&#39;s Pizza Inc","245.37","10070157540.48","n/a","2004","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/dpz",
"ELF","e.l.f. Beauty, Inc.","8.57","418388479.82","n/a","2016","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/elf",
"EAST","Eastside Distilling, Inc.","5.85","51985100.7","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/east",
"EDNT","Edison Nation, Inc.","5","25250020","n/a","2018","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/ednt",
"MSN","Emerson Radio Corporation","1.37","28828433.24","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/msn",
"EPC","Energizer Holdings, Inc.","43.21","2338417866.36","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/epc",
"ENS","Enersys","68.76","2960032531.32","n/a","2004","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/ens",
"ENTG","Entegris, Inc.","35.29","4762118672.31","n/a","2000","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/entg",
"ESCA","Escalade, Incorporated","11.8","170410974.4","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/esca",
"EL","Estee Lauder Companies, Inc. (The)","159.44","57583750753.84","n/a","1995","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/el",
"EVK","Ever-Glory International Group, Inc.","3.75","55493242.5","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/evk",
"FARM","Farmer Brothers Company","23.97","407550620.13","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/farm",
"FAMI","FARMMI, INC.","3.16","37705120","n/a","2018","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/fami",
"FLO","Flowers Foods, Inc.","20.29","4279171145","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/flo",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","87.62","156762092888.7","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fmx",
"FORD","Forward Industries, Inc.","1.55","14777469.05","n/a","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/ford",
"FOSL","Fossil Group, Inc.","14.85","736675414.2","n/a","1993","Consumer Non-Durables","Consumer Specialties","https://www.nasdaq.com/symbol/fosl",
"FOXF","Fox Factory Holding Corp.","67.2","2552964691.2","n/a","2013","Consumer Non-Durables","Motor Vehicles","https://www.nasdaq.com/symbol/foxf",
"FDP","Fresh Del Monte Produce, Inc.","26.82","1300411604.34","n/a","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/fdp",
"FRPT","Freshpet, Inc.","40.01","1426114999.64","n/a","2014","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/frpt",
